;win;ace;age;tourney_id;nb_set;ht;name;surface;tourney_level;classe;minutes;cluster;advers
92779;0.0;3.0;24.643394935;2012-404;2.0;196.0;Ryan Sweeting;Hard;M;False;67.0;7.0;Fernando Verdasco
92791;0.0;13.0;25.1225188227;2014-560;5.0;190.0;Martin Klizan;Hard;G;False;225.0;4.0;Tomas Berdych
92794;0.0;5.0;23.3018480493;2012-352;3.0;190.0;Martin Klizan;Hard;M;False;110.0;7.0;Andreas Seppi
92809;0.0;2.0;21.787816564;2011-5053;2.0;190.0;Martin Klizan;Clay;A;False;76.0;5.0;Fernando Gonzalez
92810;0.0;2.0;21.787816564;2011-5053;2.0;190.0;Martin Klizan;Clay;A;False;76.0;5.0;Fernando Gonzalez
92817;1.0;6.0;23.0335386721;2012-319;3.0;190.0;Martin Klizan;Clay;A;True;121.0;5.0;Simone Bolelli
92818;1.0;6.0;23.0335386721;2012-319;3.0;190.0;Martin Klizan;Clay;A;True;121.0;5.0;Simone Bolelli
92819;1.0;6.0;23.0335386721;2012-319;3.0;190.0;Martin Klizan;Clay;A;True;121.0;5.0;Simone Bolelli
92842;1.0;11.0;23.5893223819;2013-407;3.0;190.0;Martin Klizan;Hard;A;False;124.0;5.0;Paul Henri Mathieu
92843;1.0;11.0;23.5893223819;2013-407;3.0;190.0;Martin Klizan;Hard;A;False;124.0;5.0;Paul Henri Mathieu
92866;0.0;5.0;23.953456536599997;2013-540;3.0;190.0;Martin Klizan;Grass;G;False;110.0;4.0;Tomas Berdych
92867;0.0;5.0;23.953456536599997;2013-540;3.0;190.0;Martin Klizan;Grass;G;False;110.0;4.0;Tomas Berdych
92868;0.0;5.0;23.953456536599997;2013-540;3.0;190.0;Martin Klizan;Grass;G;False;110.0;4.0;Tomas Berdych
92903;0.0;4.0;24.8542094456;2014-6120;3.0;190.0;Martin Klizan;Clay;A;False;129.0;12.0;Ernests Gulbis
92904;0.0;4.0;24.8542094456;2014-6120;3.0;190.0;Martin Klizan;Clay;A;False;129.0;12.0;Ernests Gulbis
92943;1.0;3.0;27.0006844627;2016-0414;3.0;190.0;Martin Klizan;Clay;A;True;104.0;19.0;Igor Sijsling
92944;1.0;3.0;27.0006844627;2016-0414;3.0;190.0;Martin Klizan;Clay;A;True;104.0;19.0;Igor Sijsling
92955;0.0;1.0;26.6557152635;2016-M006;1.0;190.0;Martin Klizan;Hard;M;True;37.0;19.0;Fernando Verdasco
92956;0.0;1.0;26.6557152635;2016-M006;1.0;190.0;Martin Klizan;Hard;M;True;37.0;19.0;Fernando Verdasco
92968;1.0;2.0;27.5947980835;2017-0407;3.0;190.0;Martin Klizan;Hard;A;False;96.0;19.0;Fernando Verdasco
92969;1.0;2.0;27.5947980835;2017-0407;3.0;190.0;Martin Klizan;Hard;A;False;96.0;19.0;Fernando Verdasco
92981;0.0;5.0;27.5947980835;2017-0407;2.0;190.0;Martin Klizan;Hard;A;False;59.0;1.0;Tomas Berdych
92982;0.0;5.0;27.5947980835;2017-0407;2.0;190.0;Martin Klizan;Hard;A;False;59.0;1.0;Tomas Berdych
93017;0.0;3.0;29.2621492129;2018-M014;2.0;190.0;Martin Klizan;Hard;A;True;85.0;19.0;Andreas Seppi
93018;0.0;3.0;29.2621492129;2018-M014;2.0;190.0;Martin Klizan;Hard;A;True;85.0;19.0;Andreas Seppi
93019;0.0;3.0;29.2621492129;2018-M014;2.0;190.0;Martin Klizan;Hard;A;True;85.0;19.0;Andreas Seppi
93030;0.0;1.0;29.492128679;2019-M001;2.0;190.0;Martin Klizan;Hard;A;False;108.0;19.0;Andreas Seppi
93069;0.0;0.0;27.819301848000002;2001-425;3.0;173.0;Alberto Berasategui;Clay;A;False;106.0;19.0;Alex Calatrava
93070;0.0;0.0;27.819301848000002;2001-425;3.0;173.0;Alberto Berasategui;Clay;A;False;106.0;19.0;Alex Calatrava
93113;0.0;2.0;26.5023956194;2006-325;3.0;180.0;Olivier Patience;Clay;A;False;136.0;3.0;Mariano Zabaleta
93115;0.0;1.0;26.0807665982;2006-360;2.0;180.0;Olivier Patience;Clay;A;False;64.0;17.0;Daniele Bracciali
93132;1.0;11.0;28.1505817933;2008-360;3.0;180.0;Olivier Patience;Clay;A;False;151.0;17.0;Marcos Daniel
93135;0.0;2.0;28.2847364819;2008-314;2.0;180.0;Olivier Patience;Clay;A;False;76.0;1.0;Victor Hanescu
93139;0.0;2.0;28.0547570157;2008-468;2.0;180.0;Olivier Patience;Clay;A;False;72.0;1.0;Victor Hanescu
93140;0.0;2.0;28.0547570157;2008-468;2.0;180.0;Olivier Patience;Clay;A;False;72.0;1.0;Victor Hanescu
93141;0.0;2.0;28.0547570157;2008-468;2.0;180.0;Olivier Patience;Clay;A;False;72.0;1.0;Victor Hanescu
93169;1.0;14.0;21.6153319644;2012-540;5.0;203.0;Jerzy Janowicz;Grass;G;False;190.0;10.0;Ernests Gulbis
93170;1.0;14.0;21.6153319644;2012-540;5.0;203.0;Jerzy Janowicz;Grass;G;False;190.0;10.0;Ernests Gulbis
93203;0.0;10.0;22.2477754962;2013-407;2.0;203.0;Jerzy Janowicz;Hard;A;True;92.0;4.0;Victor Hanescu
93204;0.0;10.0;22.2477754962;2013-407;2.0;203.0;Jerzy Janowicz;Hard;A;True;92.0;4.0;Victor Hanescu
93210;0.0;10.0;22.4777549624;2013-1536;3.0;203.0;Jerzy Janowicz;Clay;M;False;135.0;4.0;Tomas Berdych
93229;1.0;21.0;23.608487337399996;2014-540;5.0;203.0;Jerzy Janowicz;Grass;G;True;227.0;17.0;Lleyton Hewitt
93230;1.0;21.0;23.608487337399996;2014-540;5.0;203.0;Jerzy Janowicz;Grass;G;True;227.0;17.0;Lleyton Hewitt
93231;1.0;21.0;23.608487337399996;2014-540;5.0;203.0;Jerzy Janowicz;Grass;G;True;227.0;17.0;Lleyton Hewitt
93232;1.0;21.0;23.608487337399996;2014-540;5.0;203.0;Jerzy Janowicz;Grass;G;True;227.0;17.0;Lleyton Hewitt
93252;0.0;11.0;23.4743326489;2014-1536;3.0;203.0;Jerzy Janowicz;Clay;M;False;136.0;10.0;Ernests Gulbis
93357;1.0;12.0;21.021218343599998;2017-520;3.0;198.0;Karen Khachanov;Clay;G;False;133.0;4.0;Tomas Berdych
93358;1.0;12.0;21.021218343599998;2017-520;3.0;198.0;Karen Khachanov;Clay;G;False;133.0;4.0;Tomas Berdych
93359;1.0;12.0;21.021218343599998;2017-520;3.0;198.0;Karen Khachanov;Clay;G;False;133.0;4.0;Tomas Berdych
93360;1.0;12.0;21.021218343599998;2017-520;3.0;198.0;Karen Khachanov;Clay;G;False;133.0;4.0;Tomas Berdych
93361;1.0;12.0;21.021218343599998;2017-520;3.0;198.0;Karen Khachanov;Clay;G;False;133.0;4.0;Tomas Berdych
93368;1.0;5.0;21.1553730322;2017-0316;3.0;198.0;Karen Khachanov;Clay;A;True;158.0;10.0;Ernests Gulbis
93369;1.0;5.0;21.1553730322;2017-0316;3.0;198.0;Karen Khachanov;Clay;A;True;158.0;10.0;Ernests Gulbis
93370;1.0;5.0;21.1553730322;2017-0316;3.0;198.0;Karen Khachanov;Clay;A;True;158.0;10.0;Ernests Gulbis
93394;0.0;13.0;21.1170431211;2017-540;3.0;198.0;Karen Khachanov;Grass;G;True;134.0;5.0;Rafael Nadal
93395;0.0;13.0;21.1170431211;2017-540;3.0;198.0;Karen Khachanov;Grass;G;True;134.0;5.0;Rafael Nadal
93396;0.0;13.0;21.1170431211;2017-540;3.0;198.0;Karen Khachanov;Grass;G;True;134.0;5.0;Rafael Nadal
93397;0.0;13.0;21.1170431211;2017-540;3.0;198.0;Karen Khachanov;Grass;G;True;134.0;5.0;Rafael Nadal
93398;0.0;13.0;21.1170431211;2017-540;3.0;198.0;Karen Khachanov;Grass;G;True;134.0;5.0;Rafael Nadal
93406;0.0;7.0;21.3661875428;2017-M015;2.0;198.0;Karen Khachanov;Hard;A;False;89.0;5.0;Rafael Nadal
93407;0.0;7.0;21.3661875428;2017-M015;2.0;198.0;Karen Khachanov;Hard;A;False;89.0;5.0;Rafael Nadal
93408;0.0;7.0;21.3661875428;2017-M015;2.0;198.0;Karen Khachanov;Hard;A;False;89.0;5.0;Rafael Nadal
93460;0.0;1.0;21.9028062971;2018-0410;2.0;198.0;Karen Khachanov;Clay;M;False;79.0;5.0;Rafael Nadal
93461;0.0;1.0;21.9028062971;2018-0410;2.0;198.0;Karen Khachanov;Clay;M;False;79.0;5.0;Rafael Nadal
93462;0.0;1.0;21.9028062971;2018-0410;2.0;198.0;Karen Khachanov;Clay;M;False;79.0;5.0;Rafael Nadal
93463;0.0;1.0;21.9028062971;2018-0410;2.0;198.0;Karen Khachanov;Clay;M;False;79.0;5.0;Rafael Nadal
93464;0.0;1.0;21.9028062971;2018-0410;2.0;198.0;Karen Khachanov;Clay;M;False;79.0;5.0;Rafael Nadal
93486;1.0;11.0;23.014373716599998;2019-520;3.0;198.0;Karen Khachanov;Clay;G;True;101.0;7.0;Martin Klizan
93499;1.0;1.0;23.378507871300002;2019-5014;2.0;198.0;Karen Khachanov;Hard;M;True;68.0;10.0;Taylor Fritz
93500;1.0;1.0;23.378507871300002;2019-5014;2.0;198.0;Karen Khachanov;Hard;M;True;68.0;10.0;Taylor Fritz
93517;0.0;6.0;22.9568788501;2019-M021;3.0;198.0;Karen Khachanov;Clay;M;True;148.0;7.0;Fernando Verdasco
93546;1.0;7.0;24.2600958248;2020-M024;2.0;198.0;Karen Khachanov;Hard;M;True;84.0;11.0;Alexander Bublik
93547;1.0;7.0;24.2600958248;2020-M024;2.0;198.0;Karen Khachanov;Hard;M;True;84.0;11.0;Alexander Bublik
93548;1.0;7.0;24.2600958248;2020-M024;2.0;198.0;Karen Khachanov;Hard;M;True;84.0;11.0;Alexander Bublik
93636;0.0;6.0;21.144421629;2000-520;5.0;185.0;Michel Kratochvil;Clay;G;False;265.0;5.0;Roger Federer
93637;0.0;6.0;21.144421629;2000-520;5.0;185.0;Michel Kratochvil;Clay;G;False;265.0;5.0;Roger Federer
93638;0.0;6.0;21.144421629;2000-520;5.0;185.0;Michel Kratochvil;Clay;G;False;265.0;5.0;Roger Federer
93755;0.0;1.0;24.536618754299997;2003-328;2.0;185.0;Michel Kratochvil;Carpet;A;False;69.0;17.0;Tommy Robredo
93756;0.0;1.0;24.536618754299997;2003-328;2.0;185.0;Michel Kratochvil;Carpet;A;False;69.0;17.0;Tommy Robredo
93757;0.0;1.0;24.536618754299997;2003-328;2.0;185.0;Michel Kratochvil;Carpet;A;False;69.0;17.0;Tommy Robredo
93771;1.0;7.0;25.054072553;2004-308;3.0;185.0;Michel Kratochvil;Clay;A;False;127.0;14.0;Xavier Malisse
93772;1.0;7.0;25.054072553;2004-308;3.0;185.0;Michel Kratochvil;Clay;A;False;127.0;14.0;Xavier Malisse
93773;1.0;7.0;25.054072553;2004-308;3.0;185.0;Michel Kratochvil;Clay;A;False;127.0;14.0;Xavier Malisse
93856;0.0;0.0;25.8973305955;2005-316;2.0;175.0;Michal Tabara;Clay;A;False;69.0;17.0;Tommy Robredo
93902;1.0;5.0;27.8822724162;2006-306;3.0;180.0;Marcos Daniel;Clay;A;False;153.0;17.0;Lleyton Hewitt
93903;1.0;5.0;27.8822724162;2006-306;3.0;180.0;Marcos Daniel;Clay;A;False;153.0;17.0;Lleyton Hewitt
93904;1.0;5.0;27.8822724162;2006-306;3.0;180.0;Marcos Daniel;Clay;A;False;153.0;17.0;Lleyton Hewitt
93946;0.0;8.0;29.9520876112;2008-741;2.0;180.0;Marcos Daniel;Grass;A;False;80.0;19.0;Fernando Verdasco
93947;0.0;8.0;29.9520876112;2008-741;2.0;180.0;Marcos Daniel;Grass;A;False;80.0;19.0;Fernando Verdasco
93949;1.0;13.0;31.0636550308;2009-314;2.0;180.0;Marcos Daniel;Clay;A;False;118.0;2.0;Paul Henri Mathieu
93959;0.0;3.0;30.584531143099998;2009-505;2.0;180.0;Marcos Daniel;Clay;A;False;77.0;19.0;Potito Starace
93960;0.0;3.0;30.584531143099998;2009-505;2.0;180.0;Marcos Daniel;Clay;A;False;77.0;19.0;Potito Starace
